,stars_business,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BikeParking,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,Caters,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
4343,2.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,free
4344,4.5,None,False,False,False,False,False,False,False,False,False,True,True,None,None,None,None,None,True,None,False,False,False,False,False,False,None,False,None,True,None,None,False,True,free
4345,4.0,full_bar,False,False,False,False,False,False,False,True,False,True,None,False,False,True,False,False,False,False,False,False,False,True,True,False,average,False,casual,False,True,3,True,True,free
4346,3.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,False,None,None,None,None,None,None,None,False,casual,False,True,1,False,True,no
4347,4.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,average,True,casual,False,True,2,False,True,free
4348,3.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,False,False,None,None,None,None,None,None,average,False,casual,False,True,1,True,True,None
4349,4.5,None,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,1,False,True,free
4350,3.0,beer_and_wine,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,2,True,True,free
4351,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,average,True,casual,False,True,2,False,True,free
4352,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,very_loud,True,casual,False,True,2,False,True,free
4353,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,True,True,False,True,True,False,False,True,average,True,casual,True,True,2,True,True,free
4354,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,average,True,casual,False,True,1,False,True,free
4355,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,False,False,False,False,False,True,False,False,average,True,casual,False,True,2,True,True,free
4356,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,False,True,False,False,False,True,False,True,loud,True,casual,False,True,2,True,True,free
4357,4.5,beer_and_wine,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,quiet,False,casual,False,True,1,True,True,free
4358,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,loud,True,casual,False,True,2,False,True,free
4359,3.5,None,None,None,None,None,None,None,None,None,None,None,None,False,False,False,False,False,None,True,None,None,None,None,None,None,None,False,casual,False,True,1,False,True,None
4360,3.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,False,None,None,None,None,None,None,quiet,True,casual,False,True,3,True,True,free
4361,4.5,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,False,False,None,None,None,None,None,None,average,False,casual,False,True,2,False,True,no
4362,1.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,very_loud,True,casual,False,True,2,False,True,None
4363,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,None,None,None,None,None,None,average,True,casual,False,True,1,False,True,free
4364,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,loud,True,casual,False,True,2,True,True,free
4365,4.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,average,True,casual,False,True,1,False,True,no
4366,2.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,average,False,casual,True,False,1,False,True,no
4367,3.5,full_bar,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,average,False,casual,False,True,1,False,True,free
4368,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,False,casual,False,True,1,False,True,None
4369,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,loud,False,casual,False,True,2,False,True,free
4370,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,None,None,None,None,None,None,quiet,False,casual,False,True,2,True,True,free
4371,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,free
4372,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,False,casual,False,True,2,True,True,no
4373,3.0,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,2,False,True,free
4374,2.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,True,False,False,False,False,False,False,None,True,casual,False,True,2,False,True,free
4375,2.0,full_bar,True,False,True,False,False,False,False,False,False,None,True,False,True,False,False,False,False,False,None,None,None,None,None,None,loud,False,casual,False,True,1,True,True,free
4376,3.5,full_bar,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,loud,True,casual,False,True,2,True,True,free
4377,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,None,None,None,None,None,None,very_loud,True,casual,False,True,2,False,True,no
4378,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
4379,4.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,None,True,None,None,None,None,None,None,average,None,casual,False,True,2,None,True,None
4380,4.0,full_bar,True,False,False,False,False,False,False,True,False,None,True,False,True,False,False,False,None,False,None,None,None,None,None,None,average,False,casual,False,True,2,True,None,None
4381,3.0,full_bar,False,False,False,False,False,False,False,False,False,False,None,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,no
4382,3.0,beer_and_wine,False,False,False,False,False,False,False,False,False,True,None,None,None,None,None,None,None,True,None,None,None,None,None,None,None,False,casual,True,True,2,True,True,free
4383,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,average,False,casual,False,True,2,False,True,no
4384,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,average,True,casual,True,True,2,False,True,no
4385,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,free
4386,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,None,True,False,False,False,True,True,True,loud,True,casual,True,True,2,True,True,free
4387,3.0,full_bar,True,False,False,False,False,False,False,False,False,None,True,True,False,False,False,False,False,True,None,None,None,None,None,None,loud,False,casual,False,True,2,False,False,no
4388,3.5,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,False,True,average,True,casual,False,True,3,True,True,None
4389,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,True,average,False,casual,False,True,1,False,True,no
4390,2.5,full_bar,False,False,None,False,False,False,False,False,False,True,None,False,False,False,False,False,False,True,False,False,False,False,False,False,loud,False,casual,False,True,2,True,True,no
4391,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,average,False,casual,False,True,2,True,True,free
4392,3.5,full_bar,False,False,False,False,False,False,False,False,False,None,None,None,None,None,None,None,None,False,None,None,None,None,None,None,average,True,casual,None,None,2,None,None,None
4393,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,True,False,False,False,True,False,True,None,True,casual,False,True,2,False,True,free
4394,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,None,None,False,None,None,False,2,None,None,no
4395,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,None,False,False,False,False,False,False,False,average,True,casual,False,True,1,True,True,free
